Ачапняк, 1 ком., 47 кв.м., 5/12 этаж	1	200000	47	https://www.list.am/ru/item/19878594
Ачапняк, 3 ком., 88 кв.м., 6/12 этаж	3	320000	88	https://www.list.am/ru/item/20456206
Ачапняк, 2 ком., 47 кв.м., 1/5 этаж	2	230000	47	https://www.list.am/ru/item/19631725
Ачапняк, 2 ком., 50 кв.м., 5/9 этаж	2	262600	50	https://www.list.am/ru/item/16832223
Ачапняк, 1 ком., 47 кв.м., 5/12 этаж	1	200000	47	https://www.list.am/ru/item/20457130
Ачапняк, 1 ком., 46 кв.м., 4/5 этаж	1	250000	46	https://www.list.am/ru/item/19538245
Ачапняк, 1 ком., 35 кв.м., 2/4 этаж	1	230000	35	https://www.list.am/ru/item/20459854
Ачапняк, 2 ком., 50 кв.м., 1/1 этаж	2	180000	50	https://www.list.am/ru/item/20311880
Ачапняк, 2 ком., 47 кв.м., 1/5 этаж	2	210000	47	https://www.list.am/ru/item/20325097
Ачапняк, 1 ком., 38 кв.м., 1/1 этаж	1	150000	38	https://www.list.am/ru/item/20312500
Ачапняк, 2 ком., 40 кв.м., 1/1 этаж	2	150000	40	https://www.list.am/ru/item/20470193
Ачапняк, 2 ком., 62 кв.м., 10/16 этаж	2	202000	62	https://www.list.am/ru/item/20361130
Ачапняк, 3 ком., 78 кв.м., 1/6 этаж	3	300000	78	https://www.list.am/ru/item/20353781
Ачапняк, 2 ком., 45 кв.м., 5/6 этаж	2	250000	45	https://www.list.am/ru/item/20354340
Ачапняк, 2 ком., 72 кв.м., 1/16 этаж	2	250000	72	https://www.list.am/ru/item/20469827
Ачапняк, 2 ком., 49 кв.м., 4/5 этаж	2	220000	49	https://www.list.am/ru/item/20416304
Ачапняк, 3 ком., 70 кв.м., 5/5 этаж	3	300000	70	https://www.list.am/ru/item/20391466
Ачапняк, 2 ком., 43 кв.м., 5/6 этаж	2	250000	43	https://www.list.am/ru/item/19510570
Ачапняк, 2 ком., 48 кв.м., 6/6 этаж	2	250000	48	https://www.list.am/ru/item/18764705
Ачапняк, 3 ком., 75 кв.м., 2/4 этаж	3	450000	75	https://www.list.am/ru/item/19915406
Ачапняк, 2 ком., 40 кв.м., 2/4 этаж	2	404000	40	https://www.list.am/ru/item/20143680
Ачапняк, 3 ком., 87 кв.м., 4/14 этаж	3	280000	87	https://www.list.am/ru/item/19958099
Ачапняк, 1 ком., 30 кв.м., 1/4 этаж	1	170000	30	https://www.list.am/ru/item/20307848
Ачапняк, 2 ком., 71 кв.м., 4/4 этаж	2	160000	71	https://www.list.am/ru/item/20458444
Ачапняк, 2 ком., 45 кв.м., 6/6 этаж	2	220000	45	https://www.list.am/ru/item/20432327
Ачапняк, 2 ком., 44 кв.м., 3/4 этаж	2	320000	44	https://www.list.am/ru/item/20441595
Ачапняк, 1 ком., 25 кв.м., 4/4 этаж	1	220000	25	https://www.list.am/ru/item/20101897
Ачапняк, 3 ком., 70 кв.м., 4/4 этаж	3	300000	70	https://www.list.am/ru/item/20468402
Ачапняк, 3 ком., 80 кв.м., 1/5 этаж	3	250000	80	https://www.list.am/ru/item/20429661
Ачапняк, 3 ком., 75 кв.м., 1/8 этаж	3	240000	75	https://www.list.am/ru/item/20386177
Ачапняк, 2 ком., 42 кв.м., 2/4 этаж	2	399000	42	https://www.list.am/ru/item/19111754
Ачапняк, 2 ком., 48 кв.м., 7/12 этаж	2	300000	48	https://www.list.am/ru/item/20357150
Ачапняк, 1 ком., 28 кв.м., 4/4 этаж	1	160000	28	https://www.list.am/ru/item/20075161
Ачапняк, 2 ком., 43 кв.м., 4/7 этаж	2	300000	43	https://www.list.am/ru/item/20366256
Ачапняк, 3 ком., 70 кв.м., 9/16 этаж	3	250000	70	https://www.list.am/ru/item/20416180
Ачапняк, 3 ком., 68 кв.м., 4/5 этаж	3	350000	68	https://www.list.am/ru/item/20271474
Ачапняк, 2 ком., 28 кв.м., 2/5 этаж	2	145000	28	https://www.list.am/ru/item/20418717
Ачапняк, 3 ком., 67 кв.м., 6/17 этаж	3	340000	67	https://www.list.am/ru/item/20467989
Ачапняк, 2 ком., 65 кв.м., 13/16 этаж	2	250000	65	https://www.list.am/ru/item/20409133
Ачапняк, 2 ком., 58 кв.м., 2/12 этаж	2	300000	58	https://www.list.am/ru/item/20120326
