Ачапняк, 1 ком., 52 кв.м., 1/4 этаж	1	300000	52	https://www.list.am/ru/item/19985259
Ачапняк, 1 ком., 44 кв.м., 2/4 этаж	1	330000	44	https://www.list.am/ru/item/19985255
Ачапняк, 4 ком., 70 кв.м., 6/14 этаж	4	388000	70	https://www.list.am/ru/item/19953988
Ачапняк, 2 ком., 40 кв.м., 4/5 этаж	2	260000	40	https://www.list.am/ru/item/19942714
Ачапняк, 2 ком., 63 кв.м., 6/12 этаж	2	300000	63	https://www.list.am/ru/item/19379830
Ачапняк, 2 ком., 50 кв.м., 4/5 этаж	2	220000	50	https://www.list.am/ru/item/19915144
Ачапняк, 2 ком., 56 кв.м., 3/4 этаж	2	300000	56	https://www.list.am/ru/item/18935769
Ачапняк, 2 ком., 54 кв.м., 5/5 этаж	2	220000	54	https://www.list.am/ru/item/19479394
Ачапняк, 3 ком., 54 кв.м., 5/5 этаж	3	220000	54	https://www.list.am/ru/item/19551204
Ачапняк, 3 ком., 63 кв.м., 1/5 этаж	3	250000	63	https://www.list.am/ru/item/19853460
Ачапняк, 1 ком., 35 кв.м., 1/5 этаж	1	200000	35	https://www.list.am/ru/item/19950144
Ачапняк, 3 ком., 80 кв.м., 3/5 этаж	3	270000	80	https://www.list.am/ru/item/19984520
Ачапняк, 3 ком., 63 кв.м., 1/5 этаж	3	250000	63	https://www.list.am/ru/item/19861554
Ачапняк, 2 ком., 64 кв.м., 9/12 этаж	2	280000	64	https://www.list.am/ru/item/19605008
Ачапняк, 1 ком., 44 кв.м., 2/4 этаж	1	280000	44	https://www.list.am/ru/item/19984351
Ачапняк, 3 ком., 66 кв.м., 9/12 этаж	3	300000	66	https://www.list.am/ru/item/18858198
Ачапняк, 3 ком., 103 кв.м., 5/9 этаж	3	620800	103	https://www.list.am/ru/item/18481254
Ачапняк, 3 ком., 80 кв.м., 6/9 этаж	3	260000	80	https://www.list.am/ru/item/17523873
Ачапняк, 2 ком., 35 кв.м., 2/4 этаж	2	300000	35	https://www.list.am/ru/item/18766754
Ачапняк, 2 ком., 49 кв.м., 3/5 этаж	2	410000	49	https://www.list.am/ru/item/19816466
Ачапняк, 3 ком., 78 кв.м., 11/16 этаж	3	220000	78	https://www.list.am/ru/item/18799424
Ачапняк, 2 ком., 38 кв.м., 3/4 этаж	2	190000	38	https://www.list.am/ru/item/19945561
Ачапняк, 1 ком., 32 кв.м., 2/4 этаж	1	160000	32	https://www.list.am/ru/item/19971091
Ачапняк, 3 ком., 100 кв.м., 8/12 этаж	3	500000	100	https://www.list.am/ru/item/19782830
Ачапняк, 1 ком., 39 кв.м., 3/4 этаж	1	185000	39	https://www.list.am/ru/item/18707291
Ачапняк, 2 ком., 76 кв.м., 5/10 этаж	2	250000	76	https://www.list.am/ru/item/19572945
Ачапняк, 3 ком., 60 кв.м., 8/12 этаж	3	300000	60	https://www.list.am/ru/item/19983807
Ачапняк, 2 ком., 51 кв.м., 4/5 этаж	2	320000	51	https://www.list.am/ru/item/18651880
Ачапняк, 4 ком., 96 кв.м., 9/9 этаж	4	200000	96	https://www.list.am/ru/item/19859104
Ачапняк, 3 ком., 87 кв.м., 12/14 этаж	3	650000	87	https://www.list.am/ru/item/19774958
Ачапняк, 1 ком., 30 кв.м., 1/4 этаж	1	180000	30	https://www.list.am/ru/item/19957138
Ачапняк, 2 ком., 58 кв.м., 4/4 этаж	2	200000	58	https://www.list.am/ru/item/19889966
Ачапняк, 3 ком., 93 кв.м., 3/12 этаж	3	380000	93	https://www.list.am/ru/item/19460114
Ачапняк, 3 ком., 69 кв.м., 5/5 этаж	3	230000	69	https://www.list.am/ru/item/19577418
Ачапняк, 3 ком., 85 кв.м., 12/12 этаж	3	360000	85	https://www.list.am/ru/item/19900110
Ачапняк, 1 ком., 29 кв.м., 2/5 этаж	1	250000	29	https://www.list.am/ru/item/19316367
Ачапняк, 1 ком., 40 кв.м., 1/1 этаж	1	150000	40	https://www.list.am/ru/item/19800414
Ачапняк, 2 ком., 70 кв.м., 3/4 этаж	2	200000	70	https://www.list.am/ru/item/19778403
Ачапняк, 4 ком., 100 кв.м., 7/14 этаж	4	250000	100	https://www.list.am/ru/item/19648875
